,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,All Saints Day,All Saints Day_lower,All Saints Day_upper,All Souls Day,All Souls Day_lower,All Souls Day_upper,Boxing Day,Boxing Day_lower,Boxing Day_upper,Christmas Day,Christmas Day_lower,Christmas Day_upper,Day of Ashura,Day of Ashura_lower,Day of Ashura_upper,Diwali,Diwali_lower,Diwali_upper,Easter Sunday,Easter Sunday_lower,Easter Sunday_upper,Eid al-Fitr,Eid al-Fitr_lower,Eid al-Fitr_upper,Feast of Holy Family,Feast of Holy Family_lower,Feast of Holy Family_upper,Feast of Pentecost,Feast of Pentecost_lower,Feast of Pentecost_upper,Feast of the Blessed Virgin,Feast of the Blessed Virgin_lower,Feast of the Blessed Virgin_upper,Feast of the Sacrifice,Feast of the Sacrifice_lower,Feast of the Sacrifice_upper,Fest of St. Theresa of Calcutta,Fest of St. Theresa of Calcutta_lower,Fest of St. Theresa of Calcutta_upper,Gandhi Jayanti,Gandhi Jayanti_lower,Gandhi Jayanti_upper,Good Friday,Good Friday_lower,Good Friday_upper,Holi,Holi_lower,Holi_upper,Independence Day,Independence Day_lower,Independence Day_upper,Maundy Thursday,Maundy Thursday_lower,Maundy Thursday_upper,Mawlid,Mawlid_lower,Mawlid_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,Palm Sunday,Palm Sunday_lower,Palm Sunday_upper,Republic Day,Republic Day_lower,Republic Day_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,stock_market_closed,stock_market_closed_lower,stock_market_closed_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2788,2006-10-09,44.31967655325375,32.29509821593777,138.54594506930664,44.31967655325375,44.31967655325375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.25054046374272,42.25054046374272,42.25054046374272,0.0,0.0,0.0,0.0,0.0,0.0,45.18490775126395,45.18490775126395,45.18490775126395,-2.934367287521228,-2.934367287521228,-2.934367287521228,0.0,0.0,0.0,86.57021701699648
2789,2006-10-10,44.389781045372864,33.36085738585271,138.11246369304638,44.389781045372864,44.389781045372864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.05000190208728,42.05000190208728,42.05000190208728,0.0,0.0,0.0,0.0,0.0,0.0,44.93285398279763,44.93285398279763,44.93285398279763,-2.8828520807103457,-2.8828520807103457,-2.8828520807103457,0.0,0.0,0.0,86.43978294746015
2790,2006-10-11,44.45988553749201,31.89643825734322,141.64737953259868,44.45988553749201,44.45988553749201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.035049478293494,42.035049478293494,42.035049478293494,0.0,0.0,0.0,0.0,0.0,0.0,44.82720791623643,44.82720791623643,44.82720791623643,-2.7921584379429376,-2.7921584379429376,-2.7921584379429376,0.0,0.0,0.0,86.4949350157855
2791,2006-10-12,44.529990029611135,35.44274389175784,140.48349546517628,44.529990029611135,44.529990029611135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.51185184329527,42.51185184329527,42.51185184329527,0.0,0.0,0.0,0.0,0.0,0.0,45.17479845001606,45.17479845001606,45.17479845001606,-2.6629466067207987,-2.6629466067207987,-2.6629466067207987,0.0,0.0,0.0,87.0418418729064
2792,2006-10-13,44.600094521730284,35.93850178136187,138.96806323305884,44.600094521730284,44.600094521730284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.342029243564504,42.342029243564504,42.342029243564504,0.0,0.0,0.0,0.0,0.0,0.0,44.83859602446721,44.83859602446721,44.83859602446721,-2.4965667809026986,-2.4965667809026986,-2.4965667809026986,0.0,0.0,0.0,86.94212376529478
2793,2006-10-16,44.810407998087705,37.42748191935722,137.10193933081092,44.810407998087705,44.810407998087705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.38822477662138,43.38822477662138,43.38822477662138,0.0,0.0,0.0,0.0,0.0,0.0,45.18490775096898,45.18490775096898,45.18490775096898,-1.7966829743476025,-1.7966829743476025,-1.7966829743476025,0.0,0.0,0.0,88.19863277470908
2794,2006-10-17,44.880512490206854,32.117565235080775,138.38698789808274,44.880512490206854,44.880512490206854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.426676085249895,43.426676085249895,43.426676085249895,0.0,0.0,0.0,0.0,0.0,0.0,44.93285398295822,44.93285398295822,44.93285398295822,-1.506177897708333,-1.506177897708333,-1.506177897708333,0.0,0.0,0.0,88.30718857545675
2795,2006-10-18,44.950616982325975,34.71205478469379,144.06999938826206,44.950616982325975,44.950616982325975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.63450145420525,43.63450145420525,43.63450145420525,0.0,0.0,0.0,0.0,0.0,0.0,44.82720791631097,44.82720791631097,44.82720791631097,-1.19270646210571,-1.19270646210571,-1.19270646210571,0.0,0.0,0.0,88.58511843653122
2796,2006-10-19,45.02072147444509,33.773325370469074,136.70377348804269,45.02072147444509,45.02072147444509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.31489744846189,44.31489744846189,44.31489744846189,0.0,0.0,0.0,0.0,0.0,0.0,45.174798450002136,45.174798450002136,45.174798450002136,-0.8599010015402481,-0.8599010015402481,-0.8599010015402481,0.0,0.0,0.0,89.33561892290697
2797,2006-10-20,45.090825966564275,36.866984244072924,142.58382144568407,45.090825966564275,45.090825966564275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.32718385329185,44.32718385329185,44.32718385329185,0.0,0.0,0.0,0.0,0.0,0.0,44.83859602436117,44.83859602436117,44.83859602436117,-0.5114121710693221,-0.5114121710693221,-0.5114121710693221,0.0,0.0,0.0,89.41800981985612
2798,2006-10-23,45.30113944292167,37.01840256387932,141.93614581556724,45.30113944292167,45.30113944292167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.778308305636436,45.778308305636436,45.778308305636436,0.0,0.0,0.0,0.0,0.0,0.0,45.184907751083415,45.184907751083415,45.184907751083415,0.5934005545530225,0.5934005545530225,0.5934005545530225,0.0,0.0,0.0,91.0794477485581
2799,2006-10-26,45.511452919279115,38.228128430394854,143.64187510847026,45.511452919279115,45.511452919279115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.899960587859766,46.899960587859766,46.899960587859766,0.0,0.0,0.0,0.0,0.0,0.0,45.17479844998821,45.17479844998821,45.17479844998821,1.7251621378715645,1.7251621378715645,1.7251621378715645,0.0,0.0,0.0,92.41141350713889
2800,2006-10-27,45.58155741139824,38.727928339654994,142.8455928640675,45.58155741139824,45.58155741139824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.93659230373133,46.93659230373133,46.93659230373133,0.0,0.0,0.0,0.0,0.0,0.0,44.838596024563266,44.838596024563266,44.838596024563266,2.0979962791680684,2.0979962791680684,2.0979962791680684,0.0,0.0,0.0,92.51814971512957
2801,2006-10-30,45.79187088775562,38.7119132865257,143.47663476925206,45.79187088775562,45.79187088775562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.37162280343662,48.37162280343662,48.37162280343662,0.0,0.0,0.0,0.0,0.0,0.0,45.18490775104119,45.18490775104119,45.18490775104119,3.1867150523954306,3.1867150523954306,3.1867150523954306,0.0,0.0,0.0,94.16349369119224
2802,2006-10-31,45.861975379874806,39.88617546587506,147.2056540646736,45.861975379874806,45.861975379874806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.4713244274961,48.4713244274961,48.4713244274961,0.0,0.0,0.0,0.0,0.0,0.0,44.932853982751055,44.932853982751055,44.932853982751055,3.538470444745048,3.538470444745048,3.538470444745048,0.0,0.0,0.0,94.3332998073709
2803,2006-11-01,45.93207987199393,56.42921307868997,161.9509845619018,45.93207987199393,45.93207987199393,14.932999350000001,14.932999350000001,14.932999350000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.645101564027186,63.645101564027186,63.645101564027186,14.932999350000001,14.932999350000001,14.932999350000001,0.0,0.0,0.0,44.82720791639477,44.82720791639477,44.82720791639477,3.8848942976324103,3.8848942976324103,3.8848942976324103,0.0,0.0,0.0,109.5771814360211
2804,2006-11-02,46.00218436411308,46.552485604103765,156.82102243325858,46.00218436411308,46.00218436411308,0.0,0.0,0.0,6.65125425,6.65125425,6.65125425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.05258069544386,56.05258069544386,56.05258069544386,6.65125425,6.65125425,6.65125425,0.0,0.0,0.0,45.17479845006422,45.17479845006422,45.17479845006422,4.2265279953796355,4.2265279953796355,4.2265279953796355,0.0,0.0,0.0,102.05476505955693
2805,2006-11-03,46.07228885623219,42.66690719578846,148.65494949560576,46.07228885623219,46.07228885623219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.402676870828316,49.402676870828316,49.402676870828316,0.0,0.0,0.0,0.0,0.0,0.0,44.83859602443149,44.83859602443149,44.83859602443149,4.564080846396825,4.564080846396825,4.564080846396825,0.0,0.0,0.0,95.4749657270605
2806,2006-11-06,46.28260233258965,44.591595490950354,149.3816248237633,46.28260233258965,46.28260233258965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.74517177360001,50.74517177360001,50.74517177360001,0.0,0.0,0.0,0.0,0.0,0.0,45.18490775099897,45.18490775099897,45.18490775099897,5.560264022601048,5.560264022601048,5.560264022601048,0.0,0.0,0.0,97.02777410618967
2807,2006-11-07,46.35270682470877,44.14664351370307,148.11139315693404,46.35270682470877,46.35270682470877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.82212368839798,50.82212368839798,50.82212368839798,0.0,0.0,0.0,0.0,0.0,0.0,44.93285398276711,44.93285398276711,44.93285398276711,5.889269705630875,5.889269705630875,5.889269705630875,0.0,0.0,0.0,97.17483051310674
2808,2006-11-08,46.42281131682788,39.80566079752779,148.16376817239083,46.42281131682788,46.42281131682788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.04480169480528,51.04480169480528,51.04480169480528,0.0,0.0,0.0,0.0,0.0,0.0,44.82720791624599,44.82720791624599,44.82720791624599,6.217593778559288,6.217593778559288,6.217593778559288,0.0,0.0,0.0,97.46761301163316
2809,2006-11-09,46.49291580894703,45.26092665734613,151.78739881972777,46.49291580894703,46.49291580894703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.7201836977158,51.7201836977158,51.7201836977158,0.0,0.0,0.0,0.0,0.0,0.0,45.17479844986378,45.17479844986378,45.17479844986378,6.545385247852025,6.545385247852025,6.545385247852025,0.0,0.0,0.0,98.21309950666283
2810,2006-11-10,46.56302030106615,45.30657483570887,152.28731638174682,46.56302030106615,46.56302030106615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.71107731678513,51.71107731678513,51.71107731678513,0.0,0.0,0.0,0.0,0.0,0.0,44.8385960242997,44.8385960242997,44.8385960242997,6.872481292485431,6.872481292485431,6.872481292485431,0.0,0.0,0.0,98.27409761785128
2811,2006-11-13,46.77333377742361,47.8414860390401,154.90649802441465,46.77333377742361,46.77333377742361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.02753758588503,53.02753758588503,53.02753758588503,0.0,0.0,0.0,0.0,0.0,0.0,45.18490775111338,45.18490775111338,45.18490775111338,7.842629834771647,7.842629834771647,7.842629834771647,0.0,0.0,0.0,99.80087136330863
2812,2006-11-14,46.84343826954272,44.688768214677836,154.22534532059692,46.84343826954272,46.84343826954272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.09096368393904,53.09096368393904,53.09096368393904,0.0,0.0,0.0,0.0,0.0,0.0,44.93285398292772,44.93285398292772,44.93285398292772,8.15810970101133,8.15810970101133,8.15810970101133,0.0,0.0,0.0,99.93440195348177
2813,2006-11-15,46.91354276166187,46.30309873894066,148.03796255332193,46.91354276166187,46.91354276166187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.293843049061955,53.293843049061955,53.293843049061955,0.0,0.0,0.0,0.0,0.0,0.0,44.827207916320525,44.827207916320525,44.827207916320525,8.466635132741432,8.466635132741432,8.466635132741432,0.0,0.0,0.0,100.20738581072382
2814,2006-11-16,46.983647253780994,49.18468948253409,150.26199719519627,46.983647253780994,46.983647253780994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.94071489039591,53.94071489039591,53.94071489039591,0.0,0.0,0.0,0.0,0.0,0.0,45.17479844998807,45.17479844998807,45.17479844998807,8.765916440407846,8.765916440407846,8.765916440407846,0.0,0.0,0.0,100.92436214417691
2815,2006-11-17,47.05375174590014,50.44121757496759,155.7424310401434,47.05375174590014,47.05375174590014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.891998677215554,53.891998677215554,53.891998677215554,0.0,0.0,0.0,0.0,0.0,0.0,44.838596024501804,44.838596024501804,44.838596024501804,9.053402652713746,9.053402652713746,9.053402652713746,0.0,0.0,0.0,100.9457504231157
2816,2006-11-20,47.264065222257564,50.59980893729878,154.53319921295514,47.264065222257564,47.264065222257564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.001944146954706,55.001944146954706,55.001944146954706,0.0,0.0,0.0,0.0,0.0,0.0,45.18490775122779,45.18490775122779,45.18490775122779,9.81703639572691,9.81703639572691,9.81703639572691,0.0,0.0,0.0,102.26600936921227
2817,2006-11-21,47.334169714376685,47.622327647219265,153.95048400409533,47.334169714376685,47.334169714376685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.96183414591049,54.96183414591049,54.96183414591049,0.0,0.0,0.0,0.0,0.0,0.0,44.932853983088314,44.932853983088314,44.932853983088314,10.028980162822178,10.028980162822178,10.028980162822178,0.0,0.0,0.0,102.29600386028717
