,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,stock_market_closed,stock_market_closed_lower,stock_market_closed_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2608,2012-12-11,155.0030616868988,120.03435895363668,220.55988536232525,155.0030616868988,155.0030616868988,15.998698490759345,15.998698490759345,15.998698490759345,0.0,0.0,0.0,0.0,0.0,0.0,4.252001436949324,4.252001436949324,4.252001436949324,11.746697053810022,11.746697053810022,11.746697053810022,0.0,0.0,0.0,171.00176017765816
2609,2012-12-12,155.06393365577568,120.03561480031571,217.86362332926157,155.06393365577568,155.06393365577568,15.327778146364256,15.327778146364256,15.327778146364256,0.0,0.0,0.0,0.0,0.0,0.0,3.6963373920252605,3.6963373920252605,3.6963373920252605,11.631440754338996,11.631440754338996,11.631440754338996,0.0,0.0,0.0,170.39171180213995
2610,2012-12-13,155.12480562465254,126.38002311135135,221.53214305231194,155.12480562465254,155.12480562465254,15.865615864438942,15.865615864438942,15.865615864438942,0.0,0.0,0.0,0.0,0.0,0.0,4.350989156449258,4.350989156449258,4.350989156449258,11.514626707989686,11.514626707989686,11.514626707989686,0.0,0.0,0.0,170.9904214890915
2611,2012-12-14,155.1856775935294,122.27483027629391,221.46020507830917,155.1856775935294,155.1856775935294,15.11391333815528,15.11391333815528,15.11391333815528,0.0,0.0,0.0,0.0,0.0,0.0,3.7141763312326272,3.7141763312326272,3.7141763312326272,11.399737006922653,11.399737006922653,11.399737006922653,0.0,0.0,0.0,170.29959093168466
2612,2012-12-17,155.36829350016004,120.93308920287089,218.5577698392798,155.36829350016004,155.36829350016004,15.070971145650008,15.070971145650008,15.070971145650008,0.0,0.0,0.0,0.0,0.0,0.0,3.9679879288304507,3.9679879288304507,3.9679879288304507,11.102983216819554,11.102983216819554,11.102983216819554,0.0,0.0,0.0,170.43926464581006
2613,2012-12-18,155.42916546903692,118.68929252200263,222.11619324167316,155.42916546903692,155.42916546903692,15.283889914176893,15.283889914176893,15.283889914176893,0.0,0.0,0.0,0.0,0.0,0.0,4.2520014371193895,4.2520014371193895,4.2520014371193895,11.031888477057503,11.031888477057503,11.031888477057503,0.0,0.0,0.0,170.7130553832138
2614,2012-12-19,155.4900374379138,119.10853389904986,219.3655359406024,155.4900374379138,155.4900374379138,14.676445096386182,14.676445096386182,14.676445096386182,0.0,0.0,0.0,0.0,0.0,0.0,3.6963373921136258,3.6963373921136258,3.6963373921136258,10.980107704272555,10.980107704272555,10.980107704272555,0.0,0.0,0.0,170.16648253429997
2615,2012-12-20,155.55090940679068,122.89849546755532,222.73509085589686,155.55090940679068,155.55090940679068,15.30134069305941,15.30134069305941,15.30134069305941,0.0,0.0,0.0,0.0,0.0,0.0,4.350989156617579,4.350989156617579,4.350989156617579,10.95035153644183,10.95035153644183,10.95035153644183,0.0,0.0,0.0,170.8522500998501
2616,2012-12-21,155.61178137566762,121.05026776144427,218.00628926220844,155.61178137566762,155.61178137566762,14.659026368936168,14.659026368936168,14.659026368936168,0.0,0.0,0.0,0.0,0.0,0.0,3.71417633122827,3.71417633122827,3.71417633122827,10.944850037707898,10.944850037707898,10.944850037707898,0.0,0.0,0.0,170.2708077446038
2617,2012-12-24,155.7943972822982,122.19808077746161,218.62362792988944,155.7943972822982,155.7943972822982,15.055527664875582,15.055527664875582,15.055527664875582,0.0,0.0,0.0,0.0,0.0,0.0,3.9679879288450373,3.9679879288450373,3.9679879288450373,11.087539736030543,11.087539736030543,11.087539736030543,0.0,0.0,0.0,170.84992494717378
